Data Type,Target,Feature,Mean_Gradient,Std_Gradient
DTI,pca1,C1,0.000575422956,0.00690898723999995
DTI,pca1,C10,-0.00117600233899995,0.00662703179999995
DTI,pca1,C11,-0.011292322550000001,0.007166509229999949
DTI,pca1,C12,-0.0068172759399999,0.00640896111
DTI,pca1,C13,-0.00211311899,0.00641316018
DTI,pca1,C14,0.0022598278073,0.00671696824
DTI,pca1,C15,0.005878088272999999,0.00669923673999995
DTI,pca1,C16,-0.001652274323,0.006970191129999951
DTI,pca1,C17,0.0025259555099999,0.006926410060000001
DTI,pca1,C18,-0.001248091455,0.0068604160799999505
DTI,pca1,C19,0.002797533625,0.00674877131
DTI,pca1,C2,-0.000614956403,0.0067579785
DTI,pca1,C20,-0.00507215483,0.00707363480999995
DTI,pca1,C21,-0.005717893029,0.00684042745999995
DTI,pca1,C22,0.00440729998,0.006548829149999999
DTI,pca1,C23,0.00594438591399995,0.00654776557
DTI,pca1,C24,0.002253708136,0.00690235431999995
DTI,pca1,C25,-0.00602262209,0.00706291
DTI,pca1,C26,0.00396881366499995,0.0067454779
DTI,pca1,C27,-0.007680156165,0.006650837870000001
DTI,pca1,C28,-0.004961746249999999,0.00655976602999995
DTI,pca1,C29,-0.00218903654,0.00675099076
DTI,pca1,C3,-0.0010432383270000001,0.00668454187
DTI,pca1,C30,0.0040225191980000005,0.00654804977
DTI,pca1,C31,-0.002826163464,0.00668730961
DTI,pca1,C4,-0.016689104150000002,0.00707498778
DTI,pca1,C5,-0.00753714573,0.0069527415700000005
DTI,pca1,C6,-0.01021220356,0.00714062912999995
DTI,pca1,C7,0.00553084837999995,0.007146763170000001
DTI,pca1,C8,0.00083364974299995,0.00724521072999995
DTI,pca1,C9,-0.01055492328,0.0064560880299999995
DTI,pca1,F1,0.002313673966666633,0.0067505238933333
DTI,pca1,F10,0.0026971879526666333,0.0065597148866666675
DTI,pca1,F100,0.003433156342466633,0.006838125073333333
DTI,pca1,F101,0.0021188108286666336,0.0066363116
DTI,pca1,F102,-0.0027573933200000333,0.006798792079999966
DTI,pca1,F103,0.00475799454,0.006526074433333234
DTI,pca1,F104,-0.005203386348666667,0.006695370419999967
DTI,pca1,F105,-0.0021794804866666997,0.0066235106133333
DTI,pca1,F106,-0.0016565375922666667,0.00678894746
DTI,pca1,F107,0.009597297013333268,0.006713319519999966
DTI,pca1,F108,0.003119067849333334,0.0066812601066666664
DTI,pca1,F109,-0.0037062045666666336,0.006609881000000001
DTI,pca1,F11,0.009658637666666666,0.0069735889733332996
DTI,pca1,F110,-0.00243179099,0.006768241406666667
DTI,pca1,F111,-0.006557652647999966,0.006422698986666667
DTI,pca1,F112,0.00028378179066660005,0.006558297366666667
DTI,pca1,F113,0.0023961593346666665,0.006577588879999967
DTI,pca1,F114,0.006980911803999967,0.006460251439999967
DTI,pca1,F115,0.006858723753333333,0.0070071887
DTI,pca1,F116,-0.00414753016,0.00653507038
DTI,pca1,F117,-0.0004895619706666666,0.006643642993333333
DTI,pca1,F118,0.0036546769857999668,0.006666216279999967
DTI,pca1,F119,-0.000355808233,0.006628721946666666
DTI,pca1,F12,0.0028692749206666334,0.006483822813333334
DTI,pca1,F120,0.008585676453333335,0.006464913673333301
DTI,pca1,F121,0.0019830830513333335,0.0065625352866666665
DTI,pca1,F122,0.0024024010946666666,0.00658371408
DTI,pca1,F123,-0.00136249384,0.006751245839999966
DTI,pca1,F124,0.009883273013333334,0.0067333693333333005
DTI,pca1,F125,-0.0061747450733333,0.0066614125533333
DTI,pca1,F126,0.005232391502666667,0.00638130898
DTI,pca1,F127,-0.007136512406666667,0.006353804299999999
DTI,pca1,F128,0.010018852079999934,0.006524185666666667
DTI,pca1,F129,-0.013215231879999964,0.006920457166666633
DTI,pca1,F13,0.005256173081599967,0.006339408319999966
DTI,pca1,F130,-0.004854074185333333,0.006431548999999967
DTI,pca1,F131,-0.0013561511859999,0.00643204322
DTI,pca1,F132,0.004293934437333333,0.006804379926666666
DTI,pca1,F133,-0.007353516669999967,0.006611296659999999
DTI,pca1,F134,0.004048336906666667,0.006830169706666667
DTI,pca1,F135,-0.0038965080666666335,0.006930397399999966
DTI,pca1,F136,-0.0046066069481999995,0.006923037299999967
DTI,pca1,F137,0.0019401122913332665,0.00649870956
DTI,pca1,F138,0.0016142096440000002,0.00667750916
DTI,pca1,F139,-0.0029123959406666664,0.006515574373333301
DTI,pca1,F14,0.0029599610566666333,0.006592842913333299
DTI,pca1,F140,-0.0014736947533333334,0.006330452446666667
DTI,pca1,F141,0.004322299789999966,0.00627662662
DTI,pca1,F142,-0.0032693807546666665,0.00702032976
DTI,pca1,F143,-0.005328504191999967,0.006596861119999999
DTI,pca1,F144,0.0038776210533333333,0.0067279657533333
DTI,pca1,F145,0.0018580282600000001,0.006708451153333333
DTI,pca1,F146,0.004137958046666667,0.0068850587933333
DTI,pca1,F147,-0.002719880158666667,0.006106879866666667
DTI,pca1,F148,-0.0006824519299999666,0.006978790566666666
DTI,pca1,F149,-0.0063149642493333,0.0067266659199999995
DTI,pca1,F15,0.0017275793931999666,0.006416469826666633
DTI,pca1,F150,-0.0009590559813333666,0.007064471306666667
DTI,pca1,F151,0.0036262773193333,0.006772967286666667
DTI,pca1,F152,0.011867563706666667,0.006631681886666634
DTI,pca1,F153,-0.005006476760666633,0.006545196473333333
DTI,pca1,F154,0.0010157833413333,0.00658494082
DTI,pca1,F155,0.00015038874600006665,0.0066251588466666326
DTI,pca1,F156,-0.0009639252806666666,0.0063396524533333
DTI,pca1,F157,-0.0043886210517333,0.006486613473333333
DTI,pca1,F158,0.0015815011079999667,0.0070009235999999335
DTI,pca1,F159,-0.003822261054666666,0.007324412579999999
DTI,pca1,F16,0.0036312849206666664,0.0066866896933333335
DTI,pca1,F160,0.005069127578,0.0063755770133333
DTI,pca1,F161,0.0034705724873333333,0.006900014506666666
DTI,pca1,F162,0.0023318996726666,0.006637967506666666
DTI,pca1,F163,0.0031308247573332997,0.00761269842
DTI,pca1,F164,0.00933917654,0.006907044119999967
DTI,pca1,F165,-0.0005967261126667,0.006475034793333299
DTI,pca1,F166,-3.113380466666666e-05,0.006668774326666667
DTI,pca1,F167,-0.0043736129559999665,0.0065170846866666665
DTI,pca1,F168,-0.005603288876,0.006591292753333333
DTI,pca1,F169,-0.0009623407773333667,0.0072905411799999995
DTI,pca1,F17,-0.007299359730666599,0.006554882446666667
DTI,pca1,F18,0.00014176538666666656,0.006754450333333266
DTI,pca1,F19,-0.0004494025626666667,0.006979830646666601
DTI,pca1,F2,0.007555218513333299,0.006635225146666633
DTI,pca1,F20,-0.0017360573526666668,0.0066464960333333335
DTI,pca1,F21,-0.003178374628,0.006348878646666667
DTI,pca1,F22,-0.0007806031753333666,0.006612546986666666
DTI,pca1,F23,5.834420266663329e-05,0.006625347046666667
DTI,pca1,F24,0.0001958746733333666,0.006863359866666634
DTI,pca1,F25,-0.002452080164,0.006323582599999967
DTI,pca1,F26,0.0006875859846666668,0.006451828486666634
DTI,pca1,F27,0.01095273692,0.006793134286666666
DTI,pca1,F28,0.0057304691,0.006625529546666634
DTI,pca1,F29,0.004076589704666666,0.006675683366666667
DTI,pca1,F3,0.008912124249333334,0.0071044771733333
DTI,pca1,F30,-0.009945306020000001,0.0067868496666666335
DTI,pca1,F31,0.00642296733,0.00695129798
DTI,pca1,F32,-0.0025633038193333,0.006839506580000001
DTI,pca1,F33,0.0005537125533332667,0.00650331014
DTI,pca1,F34,0.008850783373333332,0.006828704406666666
DTI,pca1,F35,0.0054745843913333,0.006717676499999999
DTI,pca1,F36,0.0011825489653332665,0.0064171864933333
DTI,pca1,F37,-0.002424219202,0.007042871339999934
DTI,pca1,F38,-0.005264170289333334,0.007318309739999966
DTI,pca1,F39,-0.008054425965333333,0.006761933813333333
DTI,pca1,F4,0.002587291418866633,0.006382476373333334
DTI,pca1,F40,-0.008704748819999967,0.006581213579999967
DTI,pca1,F41,-0.00032842143133333333,0.006953588153333333
DTI,pca1,F42,-0.004421978613333333,0.00678186348
DTI,pca1,F43,0.002651444474,0.006528432893333334
DTI,pca1,F44,-0.003107939603333267,0.0067372014933332995
DTI,pca1,F45,-0.004449771986666633,0.0066002182266666
DTI,pca1,F46,0.0001542410866667333,0.006438305673333333
DTI,pca1,F47,-0.004327209066666666,0.006608019
DTI,pca1,F48,-0.002586542403333333,0.006642430126666633
DTI,pca1,F49,0.0016807899115999,0.006446151426666599
DTI,pca1,F5,0.004933328016000001,0.0067463700599999675
DTI,pca1,F50,0.006919244359999968,0.006449438286666599
DTI,pca1,F51,-0.009409253839999967,0.0066240735333333
DTI,pca1,F52,-0.004106079917999966,0.006423975539999967
DTI,pca1,F53,-0.00015102496226669998,0.006795442613333333
DTI,pca1,F54,0.00011843677066670014,0.0067882135133333
DTI,pca1,F55,0.00500864666,0.0065418616533333
DTI,pca1,F56,0.0018219851733333667,0.0065556760533332994
DTI,pca1,F57,-0.003437106079333367,0.006718028813333333
DTI,pca1,F58,-0.00034316922943993335,0.006573471486666667
DTI,pca1,F59,0.00249551818,0.00638316794
DTI,pca1,F6,0.005706334425333334,0.0065954979933333
DTI,pca1,F60,-0.00284018652,0.0064635546733332674
DTI,pca1,F61,0.004032132473333334,0.00661424888
DTI,pca1,F62,0.006041042366666667,0.0066662156533333
DTI,pca1,F63,-0.004598060033333334,0.0065000385933333335
DTI,pca1,F64,0.0037970171866666667,0.006471605086666666
DTI,pca1,F65,-0.004275431013333333,0.006460934913333267
DTI,pca1,F66,-0.008386919473333301,0.006569135133333333
DTI,pca1,F67,-0.0016440720266666664,0.00695537472
DTI,pca1,F68,0.0023622426666666334,0.006689201193333333
DTI,pca1,F69,0.005159762992666667,0.00646876026
DTI,pca1,F7,-0.00017103254533336665,0.006343665773333333
DTI,pca1,F70,0.004218866246666667,0.0065785931733333336
DTI,pca1,F71,-0.0006813483433333666,0.00652706998
DTI,pca1,F72,0.006311835959999967,0.007014068513333333
DTI,pca1,F73,-0.0045991009206667,0.00653991676
DTI,pca1,F74,-0.008990667643333233,0.0069207139933332995
DTI,pca1,F75,0.0005443776156667,0.006385098006666634
DTI,pca1,F76,-0.0012687738260000001,0.006452274706666633
DTI,pca1,F77,0.0005319408193333333,0.006640640026666633
DTI,pca1,F78,0.010250830693333332,0.006959287846666666
DTI,pca1,F79,-0.0020155324406666664,0.006813054206666633
DTI,pca1,F8,0.0008490654126666001,0.006466086673333333
DTI,pca1,F80,0.004875077095466633,0.0066193874733333005
DTI,pca1,F81,0.0015548542399999668,0.006491913746666633
DTI,pca1,F82,0.0026553694959999996,0.0066625261399999676
DTI,pca1,F83,0.004216933142,0.006542764386666633
DTI,pca1,F84,0.0024389608953333335,0.0064178890266666
DTI,pca1,F85,-0.0036283099906666335,0.006810596093333334
DTI,pca1,F86,0.0043945554133333,0.006597181293333333
DTI,pca1,F87,0.0016843804253333335,0.00640185624
DTI,pca1,F88,0.001232934796,0.0067117763
DTI,pca1,F89,0.0008655849333333667,0.006902966499999966
DTI,pca1,F9,-0.0019708206065332996,0.006567457726666633
DTI,pca1,F90,-0.0037774560799999665,0.006672138946666666
DTI,pca1,F91,-0.0021233335599999997,0.006814653233333333
DTI,pca1,F92,0.005983920121333333,0.006537402279999966
DTI,pca1,F93,-0.0019488877873333,0.006623875453333333
DTI,pca1,F94,-0.0018438788399999665,0.0068224173866666335
DTI,pca1,F95,0.0008172377873333333,0.006610053193333333
DTI,pca1,F96,0.0015540688866666668,0.006616780793333333
DTI,pca1,F97,-0.0005176040593333,0.006568142119999967
DTI,pca1,F98,0.0079095863,0.006476219153333333
DTI,pca1,F99,-0.005276413530666633,0.0066012483266666665
DTI,pca1,P1,0.006973744484,0.006315247919999999
DTI,pca1,P10,-0.0017554481125,0.006047326489999999
DTI,pca1,P100,-0.00213232671,0.00586530096
DTI,pca1,P101,0.00585607112,0.0059444593300000004
DTI,pca1,P102,0.004638103762,0.006051532050000001
DTI,pca1,P103,0.007060539363,0.00676487091
DTI,pca1,P104,0.00628384613999995,0.00637039107999995
DTI,pca1,P105,0.00407511664,0.0064503708699999995
DTI,pca1,P106,0.00167740385,0.00645811948999995
DTI,pca1,P107,0.0018908030499999499,0.00618849732
DTI,pca1,P108,0.001878808592,0.006551601170000001
DTI,pca1,P109,-0.00305263769,0.00652242272
DTI,pca1,P11,-0.009734027667,0.00669038523999995
DTI,pca1,P110,0.00111812429999995,0.00627537848
DTI,pca1,P111,0.002347515076,0.00657310966
DTI,pca1,P112,0.002721994569,0.0062043967799999995
DTI,pca1,P113,0.004706913035,0.0067715112
DTI,pca1,P114,-0.00279856868499995,0.00604605494
DTI,pca1,P115,-0.00322267023,0.006782803699999951
DTI,pca1,P116,-0.00890015001,0.007112982199999949
DTI,pca1,P117,0.000752102942,0.00623017446999995
DTI,pca1,P118,0.002665125077,0.006605888109999999
DTI,pca1,P119,-0.004648793979,0.00645536055
DTI,pca1,P12,-0.0028284303549999997,0.006468024629999999
DTI,pca1,P120,0.005600970990000001,0.0062209864799999005
DTI,pca1,P121,-0.0008929736199999999,0.006802086420000001
DTI,pca1,P122,-0.00037331655999995,0.0061348737300000004
DTI,pca1,P123,-0.0070421528399999996,0.00638161421
DTI,pca1,P124,0.000435099162,0.0065350439400000005
DTI,pca1,P125,0.0027535435739999502,0.00637439696
DTI,pca1,P126,0.00437113749999995,0.00633486841999995
DTI,pca1,P127,0.00094461435999995,0.0070259099
DTI,pca1,P128,0.00146405833,0.00648126618
DTI,pca1,P13,-0.00357087121,0.006444677689999999
DTI,pca1,P14,0.00254415226099995,0.0068059790999999495
DTI,pca1,P15,0.000395150539,0.00626081914
DTI,pca1,P16,0.003780571144,0.00606284921999995
DTI,pca1,P17,0.00131018982,0.00638779243999995
DTI,pca1,P18,0.00138852546799995,0.006176439779999999
DTI,pca1,P19,-0.00562221263999995,0.00662420942
DTI,pca1,P2,0.00059469497199995,0.006491490440000001
DTI,pca1,P20,0.001636336332,0.00630959956999995
DTI,pca1,P21,-0.0002985710100000499,0.00612718292
DTI,pca1,P22,-0.00674333962999995,0.00668746658
DTI,pca1,P23,0.001298535098,0.0062394697700000005
DTI,pca1,P24,0.00093936717999995,0.006574550199999999
DTI,pca1,P25,-0.00224245667,0.0067629238299999495
DTI,pca1,P26,-0.00035977121,0.00626071303
DTI,pca1,P27,-0.00836041995999995,0.006936673250000001
DTI,pca1,P28,-0.0018532180849999999,0.0061816005
DTI,pca1,P29,-0.00092178160499995,0.0059029206099999
DTI,pca1,P3,-0.00314837852999995,0.00674009194999995
DTI,pca1,P30,-0.00607781375,0.006139984350000001
DTI,pca1,P31,-0.0037192336,0.00605917047
DTI,pca1,P32,0.01100906053,0.00659659897
DTI,pca1,P33,-0.0030755178299999497,0.00618103359
DTI,pca1,P34,0.00060097271,0.006239261330000001
DTI,pca1,P35,0.00564994319,0.006810213339999999
DTI,pca1,P36,0.003765862647,0.00668206670999995
DTI,pca1,P37,-0.0046753625570000006,0.006204846490000001
DTI,pca1,P38,0.004172774673,0.00638964008
DTI,pca1,P39,-0.007305387607000001,0.00659172226999995
DTI,pca1,P4,-0.0064900782800000004,0.0060988332
DTI,pca1,P40,-0.01297558731999995,0.00637141703
DTI,pca1,P41,-0.00857885734,0.0066027926600000005
DTI,pca1,P42,0.00192334852999995,0.006240186939999949
DTI,pca1,P43,-0.00831897257,0.00646742714
DTI,pca1,P44,-0.01131612006999995,0.00668898449
DTI,pca1,P45,0.00245337954539995,0.0065650377099999
DTI,pca1,P46,-0.00550425349,0.00653810364999995
DTI,pca1,P47,0.0048337845059999995,0.00628053913
DTI,pca1,P48,-0.000844525816,0.0062831925399999995
DTI,pca1,P49,-0.005812112934599999,0.00620808135
DTI,pca1,P5,-0.005002213324999999,0.0061973155700000004
DTI,pca1,P50,-0.00250888953999995,0.0062159968900000005
DTI,pca1,P51,-0.008030636598000001,0.00638837678
DTI,pca1,P52,-0.00483582626999995,0.00618552731999995
DTI,pca1,P53,0.00504241564,0.00631964432
DTI,pca1,P54,0.00394730530199995,0.00652994585999995
DTI,pca1,P55,0.0020914948899999498,0.00671139556
DTI,pca1,P56,-0.00132654790999995,0.0060588712199999995
DTI,pca1,P57,0.00368034837999995,0.006473471019999949
DTI,pca1,P58,-0.0037734722559999998,0.0065681472299999495
DTI,pca1,P59,-0.00020753187740000004,0.006384241109999999
DTI,pca1,P6,-0.0070047072869999505,0.0064142928299999995
DTI,pca1,P60,0.00397087251,0.00639623392999995
DTI,pca1,P61,0.0030711415799999503,0.00609509473
DTI,pca1,P62,0.000497361602,0.00683973306
DTI,pca1,P63,-0.00737745877,0.00637236384
DTI,pca1,P64,-0.00802569507999995,0.00694324127999995
DTI,pca1,P65,0.0032981273099999997,0.00624699272999995
DTI,pca1,P66,0.00503332566999995,0.0063578481200000005
DTI,pca1,P67,-0.00291980795,0.00622975536999995
DTI,pca1,P68,0.01260279366,0.006796834919999949
DTI,pca1,P69,0.00215895841,0.00603060170999995
DTI,pca1,P7,0.001108196064,0.0063225207299999996
DTI,pca1,P70,-0.008543835,0.00642370877
DTI,pca1,P71,-0.000334262724,0.00599093471999995
DTI,pca1,P72,0.0059354027814999995,0.00634105801
DTI,pca1,P73,-0.0027528127299999497,0.00673256142999995
DTI,pca1,P74,-0.00354112053,0.0064998113299999
DTI,pca1,P75,-0.00387674558399995,0.00625930108
DTI,pca1,P76,0.00245774303,0.00631417015
DTI,pca1,P77,-0.0007765081530000501,0.00667581473
DTI,pca1,P78,-0.01021898123,0.00717872753999995
DTI,pca1,P79,-0.003341007363,0.006330484710000001
DTI,pca1,P8,-0.01196526219999995,0.00687667364999995
DTI,pca1,P80,-0.0036013362679999496,0.0060717715
DTI,pca1,P81,-0.00821443211,0.00635275442
DTI,pca1,P82,-0.005323245874,0.00641082258999995
DTI,pca1,P83,0.005127576655,0.00634161966
DTI,pca1,P84,-0.011867912469999999,0.00663960468
DTI,pca1,P85,-0.00040899887399994993,0.00620341906
DTI,pca1,P86,0.002050397241,0.00587456326
DTI,pca1,P87,-3.1658270000000006e-05,0.00652327846
DTI,pca1,P88,0.004584667226999999,0.00601096997
DTI,pca1,P89,-0.010632721099999999,0.006940073729999999
DTI,pca1,P9,0.002013173124,0.00638361977
DTI,pca1,P90,-0.009275018899999949,0.00663429108
DTI,pca1,P91,-0.01164388705,0.00647767186
DTI,pca1,P92,-0.0122819656,0.00678692046999995
DTI,pca1,P93,0.0008661239769999499,0.006152359709999999
DTI,pca1,P94,-0.000697270206,0.00589071831
DTI,pca1,P95,0.00149108198299995,0.00613334894
DTI,pca1,P96,0.000377698945,0.00653124730999995
DTI,pca1,P97,-0.00658534184,0.00668910143999995
DTI,pca1,P98,-0.00138116132,0.00613154629
DTI,pca1,P99,0.0028540418885,0.00641107189
DTI,pca1,R1,-0.008160164444,0.006711054913333267
DTI,pca1,T1,-0.0094263478,0.00656874678
DTI,pca1,T10,0.004791088416666699,0.007236410433333333
DTI,pca1,T11,0.005160122882666666,0.0067365623466666665
DTI,pca1,T12,0.002824821144666667,0.0066702209533333
DTI,pca1,T2,-0.010774747594666666,0.00701950678
DTI,pca1,T3,0.0053745768553333335,0.007280850206666634
DTI,pca1,T4,0.0013398793802666667,0.006717873933333267
DTI,pca1,T5,-0.0016945935813332997,0.0064394202933333
DTI,pca1,T6,0.0037212612553333,0.006789170053333332
DTI,pca1,T7,-0.004430926086666633,0.006355270553333267
DTI,pca1,T8,0.0036492506733333,0.007276696566666633
DTI,pca1,T9,0.0012574350635333334,0.006642859866666633
